latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.422,19.231,321,2,1.4,2021-01-29,1235,A,53,6.0NRT,304.3,15.8,D
7.53,19.95,325.7,2.3,1.5,2021-01-29,1235,A,71,6.0NRT,302.6,31.4,D
7.504,19.751,331.8,2.2,1.4,2021-01-29,1235,A,78,6.0NRT,300.6,57,D
7.436,19.247,321.6,2,1.4,2021-01-29,1235,A,49,6.0NRT,303.6,16.4,D
6.757,14.336,324.6,1,1,2021-01-29,1235,A,68,6.0NRT,310.2,10.8,D
6.756,14.327,323.7,1,1,2021-01-29,1235,A,66,6.0NRT,308.1,9.4,D
6.566,13.001,326.3,1,1,2021-01-29,1235,A,68,6.0NRT,312,9.1,D
6.565,12.992,325.5,1,1,2021-01-29,1235,A,63,6.0NRT,311.7,8.5,D
6.558,12.947,324,1,1,2021-01-29,1235,A,67,6.0NRT,310.7,8.1,D
6.161,10.237,312.1,1.3,1.1,2021-01-29,1235,A,43,6.0NRT,290.3,7.6,D
7.514,19.73,323.4,2.2,1.4,2021-01-29,1235,A,42,6.0NRT,300.2,29.3,D
6.897,15.258,343.6,1.1,1,2021-01-29,1235,A,90,6.0NRT,306.5,42,D
6.631,13.385,331.8,1,1,2021-01-29,1235,A,80,6.0NRT,311.5,19.1,D
6.51,12.545,319.8,1,1,2021-01-29,1235,A,42,6.0NRT,304.8,6,D
6.489,12.406,361.7,1,1,2021-01-29,1235,A,100,6.0NRT,303.1,86.5,D
6.128,9.946,316.5,1.4,1.2,2021-01-29,1235,A,63,6.0NRT,289.5,14.5,D
6.625,13.285,325.2,1,1,2021-01-29,1235,A,70,6.0NRT,308.6,10.9,D
6.533,12.644,329.3,1,1,2021-01-29,1235,A,75,6.0NRT,311.5,11.9,D
6.489,12.339,321.2,1,1,2021-01-29,1235,A,61,6.0NRT,306.5,8.5,D
7.504,19.744,326.9,2.2,1.4,2021-01-29,1235,A,46,6.0NRT,300.4,37,D
7.166,17.127,322,1.4,1.2,2021-01-29,1235,A,50,6.0NRT,302.7,9.1,D
6.862,14.878,336.4,1,1,2021-01-29,1235,A,84,6.0NRT,306.4,27.3,D
6.86,14.868,327.2,1,1,2021-01-29,1235,A,73,6.0NRT,306.3,13.7,D
6.773,14.244,322.8,1,1,2021-01-29,1235,A,45,6.0NRT,302.1,8.3,D
6.772,14.235,327.6,1,1,2021-01-29,1235,A,73,6.0NRT,301.8,13.6,D
6.378,11.469,330.3,1.1,1.1,2021-01-29,1235,A,68,6.0NRT,312.2,17.4,D
6.377,11.459,329.2,1.1,1.1,2021-01-29,1235,A,56,6.0NRT,308.5,16.2,D
6.374,11.439,328.8,1.1,1.1,2021-01-29,1235,A,61,6.0NRT,308.1,16.9,D
7.539,19.819,323.3,2.2,1.4,2021-01-29,1235,A,26,6.0NRT,303.1,23.7,D
7.447,19.095,321.3,1.9,1.4,2021-01-29,1235,A,50,6.0NRT,304.1,18.3,D
6.791,14.242,326.1,1,1,2021-01-29,1235,A,53,6.0NRT,300.7,11.4,D
6.677,13.445,326.6,1,1,2021-01-29,1235,A,72,6.0NRT,310.6,10.3,D
6.589,12.834,326.5,1,1,2021-01-29,1235,A,72,6.0NRT,310.2,10.6,D
6.383,11.438,364.7,1.1,1.1,2021-01-29,1235,A,100,6.0NRT,308.9,103.1,D
5.656,6.768,312.1,2.5,1.5,2021-01-29,1235,A,44,6.0NRT,291.5,17.6,D
7.461,19.111,335.1,1.9,1.4,2021-01-29,1235,A,83,6.0NRT,306.8,60.8,D
7.459,19.094,333.7,1.9,1.4,2021-01-29,1235,A,81,6.0NRT,306.3,55.5,D
6.698,13.524,328.6,1,1,2021-01-29,1235,A,50,6.0NRT,306.2,15.5,D
6.547,12.485,321.3,1,1,2021-01-29,1235,A,51,6.0NRT,306.3,8.8,D
6.546,12.476,355.6,1,1,2021-01-29,1235,A,97,6.0NRT,309.3,67.9,D
6.545,12.467,321.2,1,1,2021-01-29,1235,A,20,6.0NRT,307.5,8.7,D
6.543,12.458,319.9,1,1,2021-01-29,1235,A,39,6.0NRT,304.6,8.3,D
6.307,10.861,319.8,1.2,1.1,2021-01-29,1235,A,58,6.0NRT,302.5,9.2,D
6.811,14.257,325.4,1,1,2021-01-29,1235,A,69,6.0NRT,306.7,11.2,D
6.619,12.849,323.5,1,1,2021-01-29,1235,A,67,6.0NRT,307.3,10.2,D
6.617,12.839,322.4,1,1,2021-01-29,1235,A,60,6.0NRT,307.8,9.1,D
5.943,8.337,318.8,1.9,1.3,2021-01-29,1235,A,61,6.0NRT,299.5,15.6,D
5.92,8.187,323,1.9,1.3,2021-01-29,1235,A,76,6.0NRT,300.5,26.6,D
6.685,13.243,324.7,1,1,2021-01-29,1235,A,69,6.0NRT,307.8,11.8,D
6.3,10.616,327,1.3,1.1,2021-01-29,1235,A,79,6.0NRT,300.3,23.1,D
6.807,14.037,325,1,1,2021-01-29,1235,A,69,6.0NRT,307.5,10,D
6.719,13.42,327.2,1,1,2021-01-29,1235,A,73,6.0NRT,310.4,12.5,D
7.531,19.173,335.6,2,1.4,2021-01-29,1235,A,83,6.0NRT,306.8,62.6,D
6.316,10.588,319.4,1.3,1.1,2021-01-29,1235,A,26,6.0NRT,299,9.2,D
7.048,15.601,326.4,1.1,1.1,2021-01-29,1235,A,71,6.0NRT,309.9,10.1,D
6.755,13.543,344.1,1,1,2021-01-29,1235,A,90,6.0NRT,312.1,37.3,D
6.754,13.534,369.7,1,1,2021-01-29,1235,A,100,6.0NRT,313.3,102.5,D
6.743,13.462,325.6,1,1,2021-01-29,1235,A,70,6.0NRT,308.7,10.4,D
6.586,12.366,321.2,1,1,2021-01-29,1235,A,43,6.0NRT,300.9,9.9,D
6.326,10.587,319.8,1.3,1.1,2021-01-29,1235,A,41,6.0NRT,298.6,10,D
6.2,9.731,312.7,1.4,1.2,2021-01-29,1235,A,48,6.0NRT,284.7,13,D
7.053,15.605,326,1.1,1.1,2021-01-29,1235,A,70,6.0NRT,309.9,10.1,D
6.327,10.593,321.6,1.3,1.1,2021-01-29,1235,A,53,6.0NRT,299.6,13.7,D
6.193,9.726,312.6,1.4,1.2,2021-01-29,1235,A,37,6.0NRT,286,12.7,D
7.536,19.185,326.9,2,1.4,2021-01-29,1235,A,71,6.0NRT,306.1,32,D
7.534,19.167,330.4,2,1.4,2021-01-29,1235,A,77,6.0NRT,307,43.8,D
6.908,14.488,324.8,1,1,2021-01-29,1235,A,67,6.0NRT,303.9,11.6,D
6.992,15.027,320.3,1.1,1,2021-01-29,1235,A,42,6.0NRT,302,7.2,D
6.99,15.008,330.9,1.1,1,2021-01-29,1235,A,78,6.0NRT,304.2,19.1,D
6.988,14.998,348,1.1,1,2021-01-29,1235,A,93,6.0NRT,306.1,49.9,D
6.769,13.444,325.5,1,1,2021-01-29,1235,A,71,6.0NRT,309.4,9.4,D
6.541,11.884,327.4,1.1,1,2021-01-29,1235,A,75,6.0NRT,304.8,17.6,D
6.481,11.48,323.6,1.1,1.1,2021-01-29,1235,A,68,6.0NRT,307.4,11,D
6.358,10.66,329.7,1.3,1.1,2021-01-29,1235,A,81,6.0NRT,301.9,28.5,D
6.987,14.921,318.4,1.1,1,2021-01-29,1235,A,13,6.0NRT,303.8,5.6,D
6.786,13.505,324,1,1,2021-01-29,1235,A,68,6.0NRT,309.6,8.8,D
5.988,8.119,321.7,1.9,1.4,2021-01-29,1235,A,74,6.0NRT,301,20.1,D
6.809,13.538,319.3,1,1,2021-01-29,1235,A,26,6.0NRT,302.8,5,D
7.588,19.107,326.9,2,1.4,2021-01-29,1235,A,71,6.0NRT,307.7,28.2,D
7.334,17.224,335.1,1.4,1.2,2021-01-29,1235,A,82,6.0NRT,305.9,33.6,D
7.333,17.212,322.8,1.4,1.2,2021-01-29,1235,A,51,6.0NRT,304.1,8.8,D
6.67,12.509,320.1,1,1,2021-01-29,1235,A,35,6.0NRT,304.4,7.7,D
6.3,10.003,313.5,1.4,1.2,2021-01-29,1235,A,45,6.0NRT,290.4,10.3,D
6.818,13.473,323.2,1,1,2021-01-29,1235,A,40,6.0NRT,308.3,7.4,D
6.8,13.348,325.5,1,1,2021-01-29,1235,A,71,6.0NRT,312.1,8.7,D
7.844,20.84,321.4,2.7,1.6,2021-01-29,1235,A,48,6.0NRT,303.1,27.1,D
6.985,14.58,321.5,1,1,2021-01-29,1235,A,40,6.0NRT,307.4,6.9,D
6.984,14.571,327.4,1,1,2021-01-29,1235,A,56,6.0NRT,310.4,12.5,D
6.876,13.811,320.8,1,1,2021-01-29,1235,A,44,6.0NRT,303.8,7.4,D
6.629,12.095,326.1,1.1,1,2021-01-29,1235,A,73,6.0NRT,304.5,13.3,D
6.564,11.651,324.6,1.1,1,2021-01-29,1235,A,69,6.0NRT,304,13.2,D
6.562,11.641,320.6,1.1,1.1,2021-01-29,1235,A,51,6.0NRT,303.5,8.4,D
6.087,8.443,315.9,1.8,1.3,2021-01-29,1235,A,33,6.0NRT,293,13,D
6.084,8.427,315.6,1.8,1.3,2021-01-29,1235,A,50,6.0NRT,292.7,12.8,D
7.42,17.61,325.2,1.5,1.2,2021-01-29,1235,A,65,6.0NRT,309.2,12.8,D
7.035,14.868,327.8,1.1,1,2021-01-29,1235,A,74,6.0NRT,310,14.4,D
7.246,16.343,321.1,1.2,1.1,2021-01-29,1235,A,33,6.0NRT,296.9,9.2,D
7,14.553,321.3,1,1,2021-01-29,1235,A,54,6.0NRT,307.1,6.7,D
6.999,14.543,327,1,1,2021-01-29,1235,A,73,6.0NRT,308.7,13.5,D
7.835,20.834,321,2.7,1.6,2021-01-29,1235,A,48,6.0NRT,303,24.7,D
7.061,14.925,330.8,1.1,1,2021-01-29,1235,A,63,6.0NRT,310.6,15.8,D
7.06,14.915,326.5,1.1,1,2021-01-29,1235,A,52,6.0NRT,310.8,10.5,D
6.943,14.078,330.3,1,1,2021-01-29,1235,A,78,6.0NRT,306.3,17.3,D
6.941,14.069,322.4,1,1,2021-01-29,1235,A,58,6.0NRT,307,8,D
6.658,12.113,319.6,1.1,1,2021-01-29,1235,A,41,6.0NRT,304.2,6.7,D
6.094,8.435,320.9,1.8,1.3,2021-01-29,1235,A,54,6.0NRT,293.2,22.4,D
7.114,15.238,328.8,1.1,1,2021-01-29,1235,A,75,6.0NRT,310.5,14.3,D
7.073,14.942,327.4,1.1,1,2021-01-29,1235,A,39,6.0NRT,312.7,10.3,D
6.4,10.327,326.5,1.3,1.1,2021-01-29,1235,A,77,6.0NRT,299.2,21.6,D
7.783,20.194,325.8,2.4,1.5,2021-01-29,1235,A,60,6.0NRT,307.1,28.3,D
7.693,19.492,324.5,2.1,1.4,2021-01-29,1235,A,52,6.0NRT,305.7,27.4,D
7.463,17.735,326.3,1.5,1.2,2021-01-29,1235,A,64,6.0NRT,309.6,14.4,D
7.613,18.785,324.4,1.8,1.3,2021-01-29,1235,A,62,6.0NRT,305.5,20.9,D
7.09,14.93,333.2,1.1,1,2021-01-29,1235,A,59,6.0NRT,311.3,15.1,D
7.086,14.902,327.6,1.1,1,2021-01-29,1235,A,73,6.0NRT,312.4,10.2,D
6.866,13.35,322.2,1,1,2021-01-29,1235,A,63,6.0NRT,309.5,6,D
6.73,12.408,321.4,1,1,2021-01-29,1235,A,54,6.0NRT,308.4,7.9,D
7.733,19.602,329.5,2.1,1.4,2021-01-29,1235,A,48,6.0NRT,308.9,35.3,D
7.544,18.174,324.8,1.7,1.3,2021-01-29,1235,A,61,6.0NRT,306.5,16.6,D
7.384,16.985,322.6,1.4,1.2,2021-01-29,1235,A,45,6.0NRT,305.8,10.2,D
7.382,16.972,324.4,1.4,1.2,2021-01-29,1235,A,62,6.0NRT,306.6,13,D
7.099,14.929,330.7,1.1,1,2021-01-29,1235,A,78,6.0NRT,312.4,13.5,D
7.078,14.778,325.5,1,1,2021-01-29,1235,A,70,6.0NRT,307.7,12.9,D
6.93,13.733,321.2,1,1,2021-01-29,1235,A,53,6.0NRT,303.6,9.9,D
6.854,13.206,322.2,1,1,2021-01-29,1235,A,65,6.0NRT,307.2,8.8,D
6.714,12.24,321.1,1.1,1,2021-01-29,1235,A,44,6.0NRT,308.5,5.6,D
6.511,10.863,322.8,1.2,1.1,2021-01-29,1235,A,71,6.0NRT,306.5,11.8,D
5.797,6.236,315.2,2.7,1.6,2021-01-29,1235,A,54,6.0NRT,292.6,27.2,D
7.748,19.62,327.6,2.2,1.4,2021-01-29,1235,A,72,6.0NRT,309.6,28.8,D
7.746,19.601,325.8,2.1,1.4,2021-01-29,1235,A,58,6.0NRT,307.7,23.6,D
7.387,16.935,322.1,1.3,1.1,2021-01-29,1235,A,52,6.0NRT,306.3,9.8,D
7.764,19.637,330.2,2.2,1.4,2021-01-29,1235,A,49,6.0NRT,310,34,D
6.585,11.23,326.8,1.2,1.1,2021-01-29,1235,A,75,6.0NRT,309.2,14.3,D
7.776,19.636,329.5,2.2,1.4,2021-01-29,1235,A,44,6.0NRT,309.1,29.6,D
7.175,15.269,334.3,1.1,1,2021-01-29,1235,A,82,6.0NRT,309.9,23.3,D
6.692,11.894,327.3,1.1,1,2021-01-29,1235,A,74,6.0NRT,307.1,16.4,D
8.218,22.888,321.8,4,1.9,2021-01-29,1235,A,46,6.0NRT,302.2,67.5,D
7.185,15.267,324.3,1.1,1,2021-01-29,1235,A,65,6.0NRT,308.3,9.9,D
6.173,8.434,322.9,1.8,1.3,2021-01-29,1235,A,51,6.0NRT,295.2,23.3,D
7.852,20.245,324.9,2.4,1.5,2021-01-29,1235,A,67,6.0NRT,308.5,23.9,D
7.775,19.631,326.9,2.2,1.4,2021-01-29,1235,A,51,6.0NRT,309.1,22.2,D
7.23,15.487,325.8,1.1,1.1,2021-01-29,1235,A,68,6.0NRT,309.1,12.5,D
6.467,10.237,318.8,1.3,1.1,2021-01-29,1235,A,57,6.0NRT,300.7,11,D
6.465,10.225,319.5,1.3,1.1,2021-01-29,1235,A,49,6.0NRT,300.9,11.4,D
7.593,18.117,326.6,1.6,1.3,2021-01-29,1235,A,54,6.0NRT,307,19.8,D
7.112,14.502,319.7,1,1,2021-01-29,1235,A,45,6.0NRT,304.8,7.8,D
6.241,8.633,318,1.7,1.3,2021-01-29,1235,A,65,6.0NRT,293.4,16.5,D
8.222,22.882,322.3,4,1.9,2021-01-29,1235,A,59,6.0NRT,302.8,74.6,D
7.826,19.723,335.8,2.2,1.4,2021-01-29,1235,A,83,6.0NRT,311.7,54.3,D
7.824,19.704,335.1,2.2,1.4,2021-01-29,1235,A,82,6.0NRT,309.5,52.1,D
7.821,19.684,331.8,2.2,1.4,2021-01-29,1235,A,62,6.0NRT,308.7,37.9,D
7.816,19.645,328.3,2.2,1.4,2021-01-29,1235,A,63,6.0NRT,309.6,28.3,D
6.948,13.287,322.1,1,1,2021-01-29,1235,A,65,6.0NRT,308.8,6.6,D
7.839,19.721,328.1,2.2,1.4,2021-01-29,1235,A,73,6.0NRT,310.3,23.4,D
7.806,19.471,325.6,2.1,1.4,2021-01-29,1235,A,67,6.0NRT,309.8,25.8,D
7.579,17.756,326.6,1.5,1.2,2021-01-29,1235,A,63,6.0NRT,310.6,15.9,D
6.902,12.9,324.9,1,1,2021-01-29,1235,A,34,6.0NRT,309.7,8.5,D
7.267,15.34,328.1,1.1,1,2021-01-29,1235,A,72,6.0NRT,312.1,12.3,D
6.592,10.655,323.9,1.2,1.1,2021-01-29,1235,A,67,6.0NRT,306.3,12.7,D
8.127,21.611,321.6,3.1,1.7,2021-01-29,1235,A,57,6.0NRT,299.6,60.9,D
7.652,18.049,324.2,1.6,1.3,2021-01-29,1235,A,57,6.0NRT,307.4,17.9,D
7.025,13.567,321,1,1,2021-01-29,1235,A,38,6.0NRT,301.4,10.2,D
7.194,14.688,325,1,1,2021-01-29,1235,A,68,6.0NRT,305.5,13.8,D
6.316,8.668,364.3,1.7,1.3,2021-01-29,1235,A,100,6.0NRT,292.5,198.5,D
6.314,8.653,342.6,1.7,1.3,2021-01-29,1235,A,91,6.0NRT,291,84.9,D
6.307,8.606,315.1,1.7,1.3,2021-01-29,1235,A,26,6.0NRT,287.7,11.4,D
6.298,8.544,317.2,1.8,1.3,2021-01-29,1235,A,57,6.0NRT,288.6,17.9,D
6.283,8.449,319,1.8,1.3,2021-01-29,1235,A,16,6.0NRT,295.1,15.9,D
6.281,8.433,322.8,1.8,1.3,2021-01-29,1235,A,73,6.0NRT,294,23.7,D
7.655,18.057,325.4,1.6,1.3,2021-01-29,1235,A,60,6.0NRT,307.1,18.9,D
7.638,17.927,323.8,1.6,1.2,2021-01-29,1235,A,40,6.0NRT,308,12.3,D
7.196,14.634,320.7,1,1,2021-01-29,1235,A,36,6.0NRT,306.8,7.2,D
7.194,14.625,333,1,1,2021-01-29,1235,A,80,6.0NRT,307.6,22.3,D
7.341,15.618,321.7,1.1,1.1,2021-01-29,1235,A,37,6.0NRT,306,9.1,D
6.316,8.677,326.9,1.7,1.3,2021-01-29,1235,A,54,6.0NRT,289.6,36.2,D
6.314,8.662,366.3,1.7,1.3,2021-01-29,1235,A,100,6.0NRT,292,210.4,D
6.279,8.443,321.9,1.8,1.3,2021-01-29,1235,A,71,6.0NRT,293.6,22.9,D
8.126,21.604,322.9,3.1,1.7,2021-01-29,1235,A,63,6.0NRT,299.3,68.5,D
7.338,15.526,328,1.1,1.1,2021-01-29,1235,A,71,6.0NRT,309.7,12.1,D
7.042,13.422,321.7,1,1,2021-01-29,1235,A,63,6.0NRT,307.9,8.2,D
6.898,12.428,320.5,1,1,2021-01-29,1235,A,53,6.0NRT,303.6,8.9,D
6.717,11.208,325.5,1.2,1.1,2021-01-29,1235,A,72,6.0NRT,308.7,12.6,D
6.325,8.66,320.1,1.7,1.3,2021-01-29,1235,A,50,6.0NRT,290.8,19,D
7.609,17.456,327.7,1.5,1.2,2021-01-29,1235,A,69,6.0NRT,311.1,13.1,D
7.232,14.696,323.9,1,1,2021-01-29,1235,A,46,6.0NRT,306,11,D
7.13,13.975,332,1,1,2021-01-29,1235,A,79,6.0NRT,307.6,18.6,D
7.121,13.912,324.4,1,1,2021-01-29,1235,A,62,6.0NRT,310.9,8.5,D
6.339,8.674,325.7,1.7,1.3,2021-01-29,1235,A,59,6.0NRT,290.9,32.6,D
7.298,15.102,351.2,1.1,1,2021-01-29,1235,A,95,6.0NRT,311.5,54.4,D
7.297,15.092,376,1.1,1,2021-01-29,1235,A,100,6.0NRT,316,134.9,D
7.244,14.713,322.5,1,1,2021-01-29,1235,A,33,6.0NRT,307.2,8.5,D
6.705,10.994,323.1,1.2,1.1,2021-01-29,1235,A,67,6.0NRT,308.7,12,D
6.695,10.929,321.2,1.2,1.1,2021-01-29,1235,A,65,6.0NRT,307.4,9.9,D
6.58,10.093,326.7,1.4,1.2,2021-01-29,1235,A,76,6.0NRT,304.2,21.5,D
6.333,8.483,323,1.8,1.3,2021-01-29,1235,A,74,6.0NRT,291.2,26.4,D
6.851,11.848,321.2,1.1,1,2021-01-29,1235,A,40,6.0NRT,307,8.1,D
6.849,11.839,320.3,1.1,1,2021-01-29,1235,A,40,6.0NRT,305,7.4,D
8.113,20.91,321.5,2.8,1.6,2021-01-29,1235,A,48,6.0NRT,301.4,41.1,D
7.774,18.346,321.8,1.7,1.3,2021-01-29,1235,A,30,6.0NRT,301.6,13.7,D
7.702,17.818,326,1.6,1.2,2021-01-29,1235,A,62,6.0NRT,308.4,18.4,D
7.683,17.679,333.9,1.5,1.2,2021-01-29,1235,A,79,6.0NRT,311.4,31.5,D
7.142,13.799,328.5,1,1,2021-01-29,1235,A,75,6.0NRT,310.7,12.9,D
6.754,11.127,324.5,1.2,1.1,2021-01-29,1235,A,71,6.0NRT,311.2,9.7,D
7.151,13.798,333.6,1,1,2021-01-29,1235,A,81,6.0NRT,312.1,19.3,D
7,12.749,321.1,1,1,2021-01-29,1235,A,59,6.0NRT,303,9.5,D
8.064,20.323,342.8,2.5,1.5,2021-01-29,1235,A,89,6.0NRT,309.8,118.6,D
7.874,18.909,322.4,1.9,1.3,2021-01-29,1235,A,37,6.0NRT,306.1,15.1,D
7.746,17.971,323.7,1.6,1.2,2021-01-29,1235,A,33,6.0NRT,308.2,12.7,D
7.724,17.895,323.9,1.6,1.2,2021-01-29,1235,A,40,6.0NRT,308.7,13.5,D
7.032,12.841,324.3,1,1,2021-01-29,1235,A,67,6.0NRT,309.4,10.2,D
6.97,12.421,326.4,1,1,2021-01-29,1235,A,71,6.0NRT,302.3,15.7,D
8.116,20.904,322.3,2.8,1.6,2021-01-29,1235,A,61,6.0NRT,302.3,46,D
7.868,18.922,321.4,1.9,1.3,2021-01-29,1235,A,37,6.0NRT,306.1,13.4,D
7.745,17.965,325.8,1.6,1.2,2021-01-29,1235,A,63,6.0NRT,308.1,18.9,D
7.428,15.59,334.2,1.1,1.1,2021-01-29,1235,A,80,6.0NRT,311.4,22.1,D
8.06,20.341,331.3,2.5,1.5,2021-01-29,1235,A,78,6.0NRT,310.3,53.6,D
8.057,20.319,340.7,2.5,1.5,2021-01-29,1235,A,88,6.0NRT,310.6,106.4,D
7.756,17.964,323.5,1.6,1.2,2021-01-29,1235,A,51,6.0NRT,307.8,13.3,D
7.737,17.821,322.6,1.6,1.2,2021-01-29,1235,A,23,6.0NRT,307.1,11.5,D
7.057,12.892,322.7,1,1,2021-01-29,1235,A,63,6.0NRT,309,8.1,D
6.926,11.997,326.3,1.1,1,2021-01-29,1235,A,72,6.0NRT,311.6,11.2,D
7.739,17.75,354.7,1.6,1.2,2021-01-29,1235,A,97,6.0NRT,309.6,109.3,D
6.411,8.546,344.5,1.8,1.3,2021-01-29,1235,A,92,6.0NRT,295.4,90.8,D
6.408,8.531,333.9,1.8,1.3,2021-01-29,1235,A,84,6.0NRT,292.4,52.1,D
6.403,8.499,317.5,1.8,1.3,2021-01-29,1235,A,51,6.0NRT,291.1,12.4,D
7.657,17.054,326.8,1.4,1.2,2021-01-29,1235,A,62,6.0NRT,306.3,15.1,D
7.035,12.608,326.2,1,1,2021-01-29,1235,A,71,6.0NRT,306.5,13.5,D
7.033,12.599,319.1,1,1,2021-01-29,1235,A,43,6.0NRT,306,6,D
7.932,19.036,321.1,2,1.4,2021-01-29,1235,A,44,6.0NRT,306.5,14.5,D
7.705,17.331,330,1.4,1.2,2021-01-29,1235,A,73,6.0NRT,308.9,21.9,D
7.703,17.318,326.6,1.4,1.2,2021-01-29,1235,A,64,6.0NRT,307.5,15.4,D
7.472,15.626,336.1,1.1,1.1,2021-01-29,1235,A,82,6.0NRT,315.9,20.6,D
7.47,15.615,330,1.1,1.1,2021-01-29,1235,A,66,6.0NRT,314,11,D
7.46,15.544,333,1.1,1.1,2021-01-29,1235,A,75,6.0NRT,316,15.9,D
8.038,19.744,326.4,2.2,1.4,2021-01-29,1235,A,37,6.0NRT,312.1,22.5,D
6.438,8.494,320.4,1.8,1.3,2021-01-29,1235,A,68,6.0NRT,293.8,15.8,D
7.879,18.453,323.8,1.8,1.3,2021-01-29,1235,A,58,6.0NRT,303.9,17.8,D
7.445,15.293,332.3,1.1,1,2021-01-29,1235,A,76,6.0NRT,315.3,14.2,D
7.247,13.897,324.5,1,1,2021-01-29,1235,A,66,6.0NRT,310.6,7.2,D
6.84,11.089,327.5,1.2,1.1,2021-01-29,1235,A,76,6.0NRT,311.6,15.2,D
7.878,18.358,321.5,1.7,1.3,2021-01-29,1235,A,33,6.0NRT,303.6,13.4,D
7.493,15.571,326.8,1.1,1.1,2021-01-29,1235,A,49,6.0NRT,309.6,9.6,D
7.454,15.292,334,1.1,1,2021-01-29,1235,A,80,6.0NRT,314.6,17.7,D
7.377,14.745,324.3,1,1,2021-01-29,1235,A,61,6.0NRT,309.7,8.2,D
7.27,13.995,328.3,1,1,2021-01-29,1235,A,73,6.0NRT,309.7,13.2,D
7.269,13.986,331.1,1,1,2021-01-29,1235,A,77,6.0NRT,309.8,16.5,D
7.971,18.96,325.9,1.9,1.4,2021-01-29,1235,A,52,6.0NRT,307.7,29.5,D
7.969,18.943,322.7,1.9,1.4,2021-01-29,1235,A,40,6.0NRT,305.4,20.8,D
6.751,10.349,321.7,1.3,1.1,2021-01-29,1235,A,60,6.0NRT,304,10.2,D
6.49,8.597,334.8,1.7,1.3,2021-01-29,1235,A,85,6.0NRT,294.3,49.8,D
7.875,18.351,325.1,1.7,1.3,2021-01-29,1235,A,29,6.0NRT,303.8,20,D
7.563,15.976,328.2,1.2,1.1,2021-01-29,1235,A,58,6.0NRT,307.9,15.7,D
7.562,15.966,326.1,1.2,1.1,2021-01-29,1235,A,56,6.0NRT,305.6,12.4,D
7.363,14.513,321.3,1,1,2021-01-29,1235,A,33,6.0NRT,308.4,8.2,D
6.752,10.354,320.7,1.3,1.1,2021-01-29,1235,A,56,6.0NRT,304,8.6,D
7.572,15.964,324.2,1.2,1.1,2021-01-29,1235,A,55,6.0NRT,305.2,10.5,D
6.489,8.606,327.3,1.7,1.3,2021-01-29,1235,A,77,6.0NRT,293.5,29.2,D
6.487,8.591,338.7,1.7,1.3,2021-01-29,1235,A,88,6.0NRT,294.8,64.8,D
7.977,18.953,337.5,1.9,1.4,2021-01-29,1235,A,84,6.0NRT,306.7,71.7,D
7.903,18.379,323.9,1.7,1.3,2021-01-29,1235,A,60,6.0NRT,305.4,19.5,D
7.739,17.138,322.9,1.4,1.2,2021-01-29,1235,A,32,6.0NRT,307.9,10.6,D
7.577,15.931,322.9,1.2,1.1,2021-01-29,1235,A,45,6.0NRT,305,9.3,D
7.167,13.007,319.3,1,1,2021-01-29,1235,A,27,6.0NRT,307.4,4.9,D
8.15,20.21,324.8,2.4,1.5,2021-01-29,1235,A,67,6.0NRT,310.1,24.6,D
7.276,13.703,326.7,1,1,2021-01-29,1235,A,60,6.0NRT,310.8,11.8,D
8.102,19.728,354.9,2.2,1.4,2021-01-29,1235,A,97,6.0NRT,311.5,173.7,D
8.099,19.708,354.1,2.2,1.4,2021-01-29,1235,A,96,6.0NRT,308.8,168.3,D
7.809,17.498,326.1,1.5,1.2,2021-01-29,1235,A,41,6.0NRT,309,13.4,D
7.701,16.697,328.7,1.3,1.1,2021-01-29,1235,A,71,6.0NRT,310,15.2,D
7.432,14.741,338.9,1,1,2021-01-29,1235,A,85,6.0NRT,309.7,27.5,D
7.43,14.732,334.6,1,1,2021-01-29,1235,A,80,6.0NRT,310,20.8,D
7.409,14.583,321.6,1,1,2021-01-29,1235,A,30,6.0NRT,308.7,5.2,D
8.446,22.348,320,3.6,1.8,2021-01-29,1235,A,52,6.0NRT,292.9,68.5,D
8.115,19.727,336.7,2.2,1.4,2021-01-29,1235,A,46,6.0NRT,308.5,60.7,D
8.112,19.707,333,2.2,1.4,2021-01-29,1235,A,51,6.0NRT,305.7,45.9,D
8.107,19.667,327.1,2.2,1.4,2021-01-29,1235,A,40,6.0NRT,307,29.2,D
7.82,17.496,326.5,1.5,1.2,2021-01-29,1235,A,38,6.0NRT,310.1,15.2,D
7.618,16.013,328,1.2,1.1,2021-01-29,1235,A,68,6.0NRT,311.6,12.9,D
7.441,14.74,335.4,1,1,2021-01-29,1235,A,81,6.0NRT,310.7,22,D
7.439,14.73,328.6,1,1,2021-01-29,1235,A,71,6.0NRT,311.9,12,D
7.301,13.755,344.1,1,1,2021-01-29,1235,A,90,6.0NRT,312.6,36.2,D
7.3,13.746,373.3,1,1,2021-01-29,1235,A,100,6.0NRT,315,113.6,D
8.645,23.839,319.4,4.8,2,2021-01-29,1235,A,53,6.0NRT,303.1,70.2,D
7.617,15.936,323.6,1.2,1.1,2021-01-29,1235,A,50,6.0NRT,305.6,9,D
7.591,15.749,325.9,1.2,1.1,2021-01-29,1235,A,63,6.0NRT,311.7,9.8,D
